firstName,middleName,lastName,socialSecurityNumber,dob,street,city,state,zip,hireDate,phoneNumber,contactName,relation,emergencyPhoneNumber
Doyle,Leslie,Schilling,155713888,November 3 1961,16709 Hinkel Road,PEYTONSVILLE,TN,37064,April 1 2001,639631191,Latasha Kastner,spouse,194859227
Marcus,Janice,Kreps,527014684,April 17 1993,626 Meyer Street,PITTSBURGH,PA,15226,November 11 1989,470515103,Wesley Saviola,parent,680394025
Delois,Mafalda,Nern,695636201,June 20 1951,0 Hillboldt Road,SCHAWANA,WA,99321,October 8 1987,478872035,Vance Siegert,sibling,721253122
Luz,Miguel,Qualey,668948079,January 26 1988,6915 Hoppe Sister Road,CHARLESTON HTS,SC,29418,April 9 2008,519026689,Leonarda Bodkin,extended family,888434562
Mammie,Darron,Danzer,117006586,July 6 1989,2059 Johnston Road,DOWUS,LA,71153,August 17 2016,822985243,Laronda Fazzi,other,556447764
Rocky,Joane,Hurley,562823562,October 20 1990,0 Pine Street,WASHINGTON PK,IL,62205,June 16 2009,871325483,Melany Fukuroku,other,664553033
Vonda,Rodney,Villacrusis,163882356,February 22 1979,419 Andrews Street,DALLAS,TX,75397,February 8 1991,735800714,Bethanie Levitt,parent,246160099
Taina,Lisbeth,Uziel,278544753,November 6 1991,627 North Meyer Street,QUAD CITY AIRPORT,IL,61265,August 29 2001,519566621,Dirk Blatt,other,472049036
Ann,Mimi,Safranek,651863156,June 17 1994,1611 East School Road,ROANOKE RAPIDS,NC,27870,August 13 2000,838986226,Suzann Acevado,sibling,473412607
Kallie,Shantell,Zhen,253852025,September 28 1952,753 5th Street,ROSEVILLE,PA,17601,October 26 2011,820651197,Katrice Sulecki,parent,822298829
Adelle,Tressie,Mcgill,628200492,March 10 1984,1403 Bob White Trail,HOUSTON,TX,77238,May 27 1994,967265428,Lynsey Cherry,sibling,428699474
Carmella,Chrissy,Buttaccio,127567242,August 13 1962,531 West Main Street,RUSHING,AR,72153,June 29 1989,511275341,Abigail Opula,spouse,982601993
Royal,Rhiannon,Towe,671869898,August 8 1989,6538 Verm Road,CHICO,CA,95976,January 26 1993,996149967,Carlie Schaeffler,extended family,137621531
Isaiah,Danyelle,Bea,270070478,June 4 1997,0 Centerhill Road,MCNARY,AZ,85930,January 14 1990,643492959,Lavada Augustyniak,friend,188268058
Charlie,Maryanna,Koelzer,870490832,September 30 1972,1200 Miller Road,YAZOO,MS,39194,July 23 1997,890835976,Evita Blackler,friend,136656079
Simon,Donette,Vullo,348466262,May 23 1965,523 South Fm 331,POMONA,CA,91797,December 9 2010,614876121,Lawanda Redline,spouse,298241832
Maryann,Shoshana,Sepulveda,404725339,July 18 1963,0 Fm 3013,KINGS ISLAND,OH,45034,June 15 2011,657482347,Karol Hibble,sibling,603363836
Carisa,Deandra,Vanderbeck,319126581,January 30 1952,0 Grubbs Road,GIATTO,WV,24736,March 16 1990,454156640,Marcela Osterhoudt,parent,830290835
Tashina,Lianne,Stoeke,986840155,December 10 1962,9400 Tegeler Road,STEUBEN,IN,46705,October 20 1999,362406839,Deandra Kaai,friend,972339518
Ria,Ervin,Aoki,229602863,May 7 1988,0 Mixville Road (Off Of),CASTRO VALLEY,CA,94552,June 6 1988,522379813,Maryjane Magda,friend,405029502
Venessa,Christiane,Edney,820999579,June 18 1950,1963 Fm 3013,FELT,OK,73937,November 18 1985,835358125,Jill Rishor,other,957763270
Marguerite,Dena,Rothenberg,838894226,April 10 1974, ,MORRIS,PA,16938,January 16 1994,730491018,Tyler Gazella,child,962853116
Jeneva,Sanda,Stoot,284522970,February 4 1971, ,LAGUNA BEACH,CA,92653,January 4 2012,365433175,Malia Elling,sibling,423616734
Marianna,Rodrick,Maybin,369294057,December 20 1971, ,PRINCEVILLE,NC,27886,February 25 2010,559738868,Audie Eason,extended family,862655606
Paulene,Laticia,Pritchett,526187187,April 27 1965,210 Elizabeth Lane,CRESCENT,GA,31304,May 9 2013,893838990,Pamelia Stuve,sibling,995544573
Carri,Ignacia,Schussler,384999647,May 2 1971,6427 Mill Creek Road,APISON,TN,37302,May 18 2005,502585557,Weldon Rarang,child,742906028
Stasia,Hong,Burwood,567512424,September 22 1981,946 South Masonic Street,JERICHO,NJ,8096,June 30 2003,378905673,Chung Grisostomo,spouse,956955365
Beverly,Cristy,Engwall,938786762,July 29 1991,3294 Ward Bend Road,PEORIA,IL,61615,July 22 1996,143672320,Gisele Pohlson,sibling,414587877
Harrison,Serita,Hamburger,402108312,April 23 1972,1931 Fm 1457,ALBANY,NY,12257,June 17 2014,363847365,Brian Stackpole,child,265191813
Elton,Stephaine,Selser,535685406,November 14 1959,14852 Hall Road,BERNER,MN,56644,April 2 1996,645940693,Cristin Montz,extended family,850435900
Eleonor,Cythia,Divis,466284324,February 18 1973,707 West Front Street,DEAVER,WY,82421,November 14 2010,385975323,Jodi Finseth,other,521322819
Dennis,Ghislaine,Fairbanks,865045702,May 1 1951,0 Schluens Road,NORRIS CITY,IL,62869,August 16 1992,442839194,Daniele Filimaua,spouse,748041327
Antone,Tu,Pettersen,699388299,February 27 1968, ,SIEPER,LA,71472,September 24 2008,582570510,Lanora Mccahill,extended family,825118625
Ada,Noelle,Song,243891178,June 8 1950,737 West Hacienda Road,WEST ELLICOTT,NY,14701,March 31 1990,908672169,Maricela Morale,friend,236384709
Elissa,Gwyneth,Faglie,496310148,June 1 1993,0 Punchard Lane,MOUNTAIN LAKE,MN,56159,January 20 2007,939533641,Yuri Berch,other,501805001
Laverne,Jeri,Delker,175198155,July 26 1953,7363 Fm 1458,VREDENBURGH,AL,36481,September 13 1991,754026157,Earl Korpi,spouse,500276769
Pamelia,Petronila,Dilisio,747296939,March 9 1996, ,GLENDALE,AZ,85318,June 13 1986,296300078,Marcellus Schop,sibling,141927099
Kenia,Phoebe,Koffler,945826526,July 19 1955,0 Fm 529,HUMBOLDT,KS,66748,May 11 1989,688738275,Marla Poulet,parent,247561683
Delila,Reginia,Kazunas,755124293,November 6 1989,5973 Highway 36 North,GETTYSBURG,SD,57442,November 2 1985,527323352,Sixta Seamans,spouse,903703465
Odette,Shirleen,Carthens,197309745,March 13 1980,2426 Highway 36 North,DECORRA,IL,61480,February 25 1998,601378862,Juliann Miskinis,friend,595721962
Shiloh,Judie,Duffer,658654260,July 2 1986,128 North Meyer Street,STOCKPORT,OH,43787,September 6 2008,815620733,Kam Bassage,parent,378164616
Mozella,Toshiko,Wiess,286578847,June 29 1966,5839 Pindula Road,ERHARD,MN,56534,February 23 1988,510478415,Hilde Marci,spouse,412111936
Mitch,Fernanda,Jergens,390212949,January 16 1962,0 Mound Road,SO CAL EDISON CO,CA,91771,September 10 1990,677299173,Arlie Chandier,other,561638998
Wynona,Pasty,Cokely,886873709,July 28 1996,108 East Hacienda Street,EGLIN,FL,32542,November 26 1985,860944271,Euna Reichhardt,spouse,483272353
Lauretta,Dominic,Tokarz,565810516,January 3 1958,0 Baranowski Bush Road,SNOQUALMIE,WA,98065,July 30 1991,583442486,Shanika Trudel,parent,654194563
Tory,Han,Graig,646445047,September 27 1991,923 Atchison Street,LORDS VALLEY,PA,18428,February 11 2003,429928069,Brianne Gibbens,child,289909677
Deeann,Gayle,Lutrick,289211241,November 13 1953,0 Railroad Street,AMHERST,NY,14261,July 23 1990,813977961,Genevie Spunt,friend,653834813
Joane,Tony,Bonavita,444976565,August 21 1990,2310 Tower Road,COLERAIN TOWNSHIP,OH,45251,May 16 2005,303904616,Cuc Malott,extended family,924867303
Henriette,Abby,Lemanski,528883988,October 30 1963,424 Prairie Lane,FRANKLIN,NJ,7416,November 13 1987,209828833,Lyda Raduenz,other,227879063
Adolph,Xenia,Zeledon,746694965,June 18 1987,0 North Granville Street,FT LAUDERDALE,FL,33311,October 16 2010,525425459,Denice Seekell,parent,259918433
Gavin,Efren,Mcgartland,260007725,February 13 1953,7120 Mikes Street,GLENDALE GALLERIA,CA,91210,March 15 2014,318411621,Teodora Veninga,other,159270940
Eugene,Leanne,Eberling,612561634,November 19 1994,8771 Pechacek Road,OKC,OK,73109,January 5 2011,739872128,Newton Fitzhenry,friend,465050436
Hae,Anh,Kasperski,809490682,July 24 1994,0 Sixth Street,BURNT HOUSE,WV,26178,September 16 1997,542904782,Herschel Zell,friend,616729194
Patrina,Rene,Kasemeier,380368761,July 9 1987, ,ONSTED,MI,49265,April 2 1991,203951325,Maile Issacs,other,231112195
Jacinda,Dionna,Kouba,781344319,July 6 1950,294 Century Lane,CHICAGO,IL,60695,August 22 2009,358186144,Alene Archacki,friend,924797310
Esteban,Jann,Difiore,765542815,June 4 1985,513 North Mechanic Street,CASPAR,CA,95420,April 21 2000,526476954,Arline Whigham,spouse,186711370
Ena,Josef,Vigario,302125941,December 15 1967,1010 Brandywilde Circle,SEFFNER,FL,33584,November 7 1994,382335894,Mariela Dimoulakis,child,190009167
Mitsue,Corene,Bilbrew,252480310,May 13 1951,5966 Old Highway 36 Road,WINSTON-SALEM,NC,27107,March 30 2005,574443714,Laurine Keirn,parent,224976631
Gabriel,Dominique,Mcguffey,614362592,January 6 1987,539 Hickory Creek Road,NATURAL DAM,AR,72948,September 17 2009,139494696,Randy Wimpey,spouse,610561347
Vickey,Lincoln,Alesse,797728688,November 1 1982, ,BROMLEY MTN,VT,5148,December 1 2000,393218458,Jeremiah Scarset,child,530569268
Donna,Lesley,Cinotto,461159105,November 3 1995,437 North Granville Street,CROTON,MI,49337,December 15 1986,600951414,Carri Swarm,parent,482989439
Eugenie,Aileen,Sherrange,124643099,April 20 1953,0 Swearingen Road,FREMONT VALLEY,CA,93501,May 30 2012,707005879,Carmen Murnock,friend,685911003
Juliet,Milagro,Pritchell,772285759,April 12 1991,1298 Koy Road,WARRENVILLE,IL,60555,April 8 2008,490851496,Myrtice Angeline,extended family,555251085
Epifania,Kathline,Grime,762598607,March 31 1950,0 Thyme Lane,SACRAMENTO,CA,94278,October 29 1991,806164281,Vena Hoy,parent,925196807
Keesha,Franklin,Ledee,754077281,December 4 1965, ,CUTLER RIDGE,FL,33157,October 5 2001,421041512,Ivette Pagaduan,friend,332124648
Sharell,Tama,Olding,741654537,November 12 1962,538 Park Road 38,HOPKINS,MI,49328,February 26 1990,911475622,Santa Wehner,spouse,331025987
Jamila,Iona,Pashea,649038922,June 7 1968,4866 Fm 2187,MINN CITY,MN,55959,April 29 2013,917408766,Brady Magos,parent,847674325
Renay,Karena,Gostlin,450929931,April 15 1953,0 Sandstone Lane,PARADISE,MO,64089,February 27 1986,275568828,Louetta Macgowan,sibling,540496671
Julienne,Lovella,Weatherspoon,511166167,January 16 1964,0 East Ueckert Road,CECIL,AR,72930,December 1 2012,494691241,Ronald Keiger,friend,298389508
Eneida,Cordie,Iannone,171969411,May 26 1956,227 West Main Street,SCOTCHTOWN BRANCH,NY,10940,November 1 2006,530250715,Ashanti Mcwayne,friend,752885198
Otto,Venetta,Cress,708098562,February 8 1951,1503 South Circle Street,PHILADELPHIA,PA,19118,January 30 1989,766107943,Vickie Boyl,sibling,908088543
Janie,Sadye,Rocconi,609107040,November 13 1980,514 Hardeman Street,FREEPORT,FL,32439,May 3 1991,180846903,Santo Shafi,spouse,640530773
Shela,Sueann,Bellerose,228240622,April 5 1963,1647 Orange Hill Road,TROUT DALE,VA,24378,April 12 2011,962219807,Brittany Buzo,friend,236338303
Tanesha,Joelle,Hassan,820262313,May 10 1953,0 Wolff Road,ASU,AZ,85287,October 24 1992,448565545,Rebbecca Mickel,sibling,337661897
Willetta,Lucille,Pedroza,930225475,March 24 1987,551 West Main Street,CAYUGA,NY,13034,April 13 2008,915040824,Cleotilde Gubitosi,friend,571466160
Amparo,Darrel,Lorenzetti,152650368,June 15 1965, ,MOOSEHEART,IL,60539,October 28 1993,956576169,Digna Zusman,other,571465711
Jamie,Temika,Whisner,312339257,July 18 1962,541 Piney Creek Road,MARYSVILLE,CA,95901,November 4 2007,709376898,Socorro Bonneau,friend,278660083
Luis,Reid,Leggett,568423877,February 17 1968,0 Svoboda Road  (Off Of),WAUSA,NE,68786,April 20 2003,680589805,Shayne Eskra,friend,656984999
Jan,Kizzy,Murany,612973421,September 20 1961,5736 Longhorn Trail,SUNSET,ME,4683,December 30 1999,745416230,Alicia Funari,friend,325523951
Jaymie,Charles,Resner,201085252,January 7 1982,0 Mill Creek Road (Off Of),CHICAGO,IL,60606,January 8 1995,749315204,Lavada Orttenburger,extended family,877136479
Gilma,In,Fotheringham,840472561,October 11 1975,0 Fm 2187,HOCHHEIM,TX,77967,December 25 1992,912404227,Kaci Bannon,spouse,140084085
Dann,Fleta,Preister,371354744,October 24 1982,951 Mikeska Road,CROPSEYVILLE,NY,12052,April 9 1992,191771262,Jaquelyn Mont,parent,634422968
Kathlyn,Akilah,Kissling,105979441,March 27 1984,106 6th Street,WECOTA,SD,57438,December 24 2012,571422120,Angle Popelka,other,288865431
Shiela,Mack,Kidner,353727746,February 27 1953,0 Frazer Road,JONATHAN,MS,39451,May 14 2009,818012718,Brant Olvey,parent,988343209
Ivy,Lin,Rolon,428565169,August 29 1968,0 Northeast I-10 Frontage Rd(Off,LEVERETT,MA,1054,August 3 2003,650402374,Orlando Peel,friend,100446568
Fransisca,Hertha,Segerman,675816214,January 30 1964,0 Lazy River Drive,NO PROVIDENCE,RI,2911,September 16 2007,166769802,Sixta Graetz,friend,177105764
Reed,Vergie,Guilianelli,254029717,June 15 1963,4684 Fm 529,CASSELS,MS,39638,September 27 2000,892042405,Jazmine Holley,friend,218978928
Debra,Lamonica,Mesenbrink,741296454,November 12 1970,0 Highway 159 West (Off Of),ADAMSVILLE,WV,26431,March 7 2002,910646312,Troy Maddox,friend,782484822
Daniell,Laurence,Malinchalk,981658489,December 21 1996,11714 Pete Lane,CAPRON,OK,73717,November 24 1994,676650588,Woodrow Fidel,parent,604562754
Charity,Kathline,Goodmon,744365356,September 29 1994,1198 South Holland Street,SILVERLAKE,WA,98645,March 31 1989,328131374,Fern Sauerwein,extended family,999410464
Michelle,Dillon,Huitron,604758394,December 29 1971,16853 Fordtran Boulevard,JEFFERSON CITY,TN,37760,November 27 2008,689532587,Jackie Arleth,sibling,116104042
Ione,Gladys,Dyett,625466274,January 31 1969, ,SATARTIA,MS,39162,May 7 1993,106467627,Antwan Shinn,friend,457495683
Na,Vella,Philavanh,217240839,February 11 1957,1731 Fm 3013,ADAVILLE,IA,51062,August 14 2013,774608707,Nancey Reynoza,other,416254129
Magda,Spring,Billinghurst,852047790,July 9 1993,811 Florence Road,RINDGE,NH,3461,March 23 1999,253525720,Jody Fujimoto,parent,448936774
Crysta,Brandee,Wise,219574730,January 20 1993,732 7th Street,WOODSON TERRACE,MO,63134,March 6 2008,631777772,Maddie Sobota,friend,937123712
Taunya,Ossie,Taegel,677562505,August 24 1957,725 Main Street,29 PALMS,CA,92277,September 5 1993,666843942,Katharyn Nippert,sibling,108290695
Loree,Refugia,Krager,721247872,May 5 1975,4830 Morning Dove Lane,AURORA,CO,80014,March 21 2011,780287613,Niki Zarrillo,friend,285463822
Clemente,Mariela,Kohlmyer,381039982,April 12 1975,2187 Hillview Road,SCHOENTOWN,PA,17965,August 16 2007,128922895,Annika Parent,child,875174941
Wyatt,Bart,Agemy,705027767,October 19 1987,7769 Post Oak Point Road,GORDONTOWN,NC,27292,July 29 2012,840151047,Earl Jaroski,spouse,353658314
Eleanora,Isaias,Bahun,448550158,June 15 1958,924 Peschel Lane,VANCOUVER,WA,98682,May 7 2007,988174788,Jose Holey,parent,335036898
Angelic,Levi,Founds,210826913,March 26 1962,932 Peschel Lane,VANCOUVER,WA,98686,October 28 2012,830506837,Brenda Gren,extended family,430849198
Demarcus,Wenona,Breman,367828189,January 31 1967,0 Southeast I-10 Frontage Road,DRESDEN,ND,58249,October 31 1991,111509123,Sergio Turley,extended family,758318913
Esther,Tenisha,Mazyck,757305363,August 5 1993,291 North Lantana Circle,EAST RYEGATE,VT,5042,November 27 1985,860759696,Serena Drumgoole,friend,880433121
Mildred,Shanel,Dustin,645305924,February 29 1980,687 West Austin,BUSINESS REPLY,FL,33633,February 17 1989,197725135,Jeanine Gnatek,friend,850557968
Brittney,Hannah,Buffone,139384663,July 13 1977,298 Old San Felipe Road,WILKES BARRE,PA,18769,February 21 2008,296264400,Loris Marbry,sibling,605573768
Dinah,Luna,Nicolozakes,358780057,December 21 1975,123 Machemehl Drive,DEPOSIT,NY,13754,October 30 1999,159443582,Meggan Stricklind,spouse,539603659
Delmer,Vikki,Obergfell,984928127,July 25 1989,813 North Fowlkes Street,COTTONWOOD,MN,56229,March 26 1997,425111466,Ernie Miano,parent,763759758
Fae,Inell,Lannen,552866685,June 13 1959,4344 Coshatte Road,EASTANOLLEE,GA,30538,March 20 1997,677455071,Pia Parfait,child,689041593
German,Joe,Razon,687738467,April 17 1968,359 Hill Street,ELLPORT,PA,16117,February 24 2001,982026957,Shanda Shoop,parent,901226486
Brianne,Isadora,Amistadi,303110005,November 28 1982,5642 Schoenau Road,TWELVE MILE,IN,46988,March 20 2002,115733164,Debroah Blow,child,165345881
Martha,Shon,Huber,843937035,May 21 1988,0 Ives Creek Road (Off Of),KAW CITY,OK,74641,July 15 2004,406252639,Cheryl Fleury,parent,855616842
Charissa,Tandra,Finwall,788931221,August 3 1962,0 Lynn Road,WEST HARTFORD,CT,6110,December 27 1998,142039201,Cheree Dicapua,other,549957803
Elmira,Jeffrey,Bredahl,540366993,October 13 1995,721 East Obryant Street,ASTON,PA,19014,March 3 1985,615204117,Shelby Golba,friend,253879423
Laree,Courtney,Pruden,357258560,August 5 1952,8968 Tottenham Road,MCBH K BAY,HI,96863,August 15 1992,210553313,Ona Ryder,spouse,974544044
Kim,Madalyn,Killeagle,285986569,June 14 1968,1116 Fm 109,AGUILA,AZ,85320,August 3 2012,568323653,Jewel Graboski,extended family,206334714
Lionel,Renaldo,Gibbs,445348058,June 25 1980,0 Gresham Street,PIGGOTT,AR,72454,June 28 2014,135257542,Rachael Peltzer,spouse,439709442
Leslee,Lupe,Pilapil,647807262,June 23 1981,525 Hillcrest Road,LAKE CORMORANT,MS,38641,January 23 2005,215404042,Yon Handin,sibling,547251226
Dorothea,Eneida,Joerger,591600808,March 24 1988,504 Schultz Road South,COLUMBIA CITY,IN,46725,October 3 2009,470268828,Glennis Haslam,extended family,524443153
Merlyn,Alyce,Cinquanti,182743795,June 3 1956,0 Fm 2429 (Off Of),FEDORA,SD,57337,February 13 1997,471248644,Jane Sualevai,friend,588283368
Mellisa,Debi,Wasser,161654774,September 1 1989,3148 Mill Creek Ranch Road,MONETTA,SC,29105,November 25 2007,543802269,Daysi Brenda,spouse,199024652
Kam,Carrol,Vandeweert,725170487,January 13 1967,1802 Main Street,PERRY SQUARE,PA,16507,February 3 1994,520273572,Eldora Streight,friend,460776200
Keiko,Gilberte,Branaugh,879168081,March 12 1965,0 Wild Flower Road,PAWTUCKET,RI,2862,April 25 2016,992208835,Bobby Vinroe,friend,459896857
Nichole,Kyung,Meidlinger,649856790,November 15 1995,0 Jared Lane,SM,KS,66218,March 25 1989,727918419,Amira Krag,parent,314232461
Burton,Lawanda,Urabe,587941490,September 3 1962,0 Oilfield Road,MOUNTAIN BROOK,AL,35253,July 13 2005,659283842,Mirta Potolsky,friend,826464093
Norberto,Marry,Hallums,732549894,May 31 1966,915 West Front Street,GM TECH CENTER,MI,48557,July 13 1995,153808613,Heather Dewaard,spouse,185085670
Neomi,Lavera,Berryman,406712147,March 7 1967,0 Country Oak Lane,SMITHVILLE,PA,17560,July 7 1998,161926811,Earlie Olofson,spouse,490659024
Steven,Willena,Cholewinski,750494333,December 16 1984,5735 Southeast I-10 Frontage Road,COMPUTER COM OF AMER,DE,19887,July 1 2000,718747025,Felicia Tin,child,637196971
Syreeta,Mervin,Motter,928392294,August 15 1963,0 West Austin Street,FARMINGTON,CT,6085,August 12 2003,147832556,Eugene Pithan,extended family,427654218
Dario,Roseline,Labrake,525769858,November 30 1980,2922 Glaeser Road,CORNWALL CTR,PA,17016,August 25 1992,253977593,Garrett Salceda,sibling,823990342
Juana,Cruz,Humpal,780960298,January 17 1955, ,LAUDERHILL,FL,33311,August 19 1989,754226269,Lenora Zwingman,friend,545913682
Clelia,Edra,Garrington,412072036,July 14 1996,0 Kamas Road,SUFFOLK,VA,23437,June 21 1986,347876382,Juli Whyte,parent,913600903
Amalia,Suzann,Smedley,812816690,December 30 1997,4297 Brune Road,DALLAS,PA,18690,December 24 1988,512180256,Santina Bergener,child,835971149
Melany,Soledad,Cutsforth,355476158,February 13 1958,603 Westview Terrace Drive,WINSLOW,NE,68072,August 4 2002,129332253,Carmen Symmes,parent,320509494
Kym,Christian,Mcgaughan,507304376,December 7 1955,8615 Cottonwood Street,JC,TN,37604,October 2 2005,570659330,Alysha Motteshard,child,927402277
Karolyn,Danica,Franzetti,240268035,July 16 1991,4071 Alvin Street,SOMESBAR,CA,95568,June 25 2004,576572112,Charlette Furkin,friend,678487056
Mandi,Zachary,Trejo,521313798,June 5 1962,0 Warner Road (Off Of),NORTH MANITOU,MI,49654,July 17 1999,653470323,Adele Depratt,other,363387715
Ngan,Rose,Jimerson,628992817,August 16 1958,4970 Peters San Felipe Road,MERCER,WI,54547,February 6 2009,988988012,Gayle Ohlrich,sibling,784824735
Kathyrn,Kathi,Bonilla,994436306,December 21 1991,0 Bernard Road,LOS ANGELES,CA,90049,June 2 1995,724505845,Berna Leeker,extended family,981433379
Hilaria,Nell,Wohler,761795341,April 6 1982,3043 Mace Lane,LOCKPORT,IL,60441,August 11 2006,792499803,Jacquelyne Huyler,spouse,320269312
Reina,Buena,Shankles,286920435,February 1 1988,719 Machala Road,HUBLY,IL,62642,October 7 2015,359281746,Evelyne Adan,sibling,450059914
Armanda,Clelia,Palacious,232672287,August 15 1976,428 Manak Road,ELMER,NJ,8318,January 10 2009,186937222,Preston Kreul,extended family,664243327
