firstName,middleName,lastName,socialSecurityNumber,dateOfBirth,postalAddress,phoneNumber,hireDate
Linnie,Reena,Geary,680817925,March 2 1987,6554 Bleiblerville Road   Texas 20151,697667216,February 20 1989
Len,Mirtha,Dumler,181924661,June 29 1964,0 Johnston Road WALLIS Texas 99358,899185084,September 28 2004
Sheryll,Lashawn,Vandebogart,707571356,January 23 1993,104 4th Street SEALY Texas 68394,272382384,October 26 1990
Joyce,Lisandra,Fenniwald,518017918,July 29 1963,0 Centerhill Road BELLVILLE Texas 56530,346286133,May 20 1996
Madelaine,Alexander,Gonseth,941817065,July 9 1969,2893 Fm 1094  Texas 77056,214807706,May 14 2011
Eddie,Doreen,Schramel,612588655,February 3 1977,5434 Peters San Felipe  Road SEALY Texas 85290,551389925,June 4 2009
Kam,Tim,Grybel,887461795,August 27 1977,9582 Club Road BRENHAM Texas 22357,870185755,May 24 2014
Hillary,Merri,Schulweis,632094676,February 27 1994,   Texas 52346,124987169,February 4 2003
Pamila,Glen,Bransfield,597704615,February 8 1956,305 Pecan Grove Road SEALY Texas 91211,739130860,March 4 1995
Arthur,Thomas,Pardew,764996873,November 26 1974,12177 Highway 36 BELLVILLE Texas 56935,509595262,February 2 2000
Wilford,Marcelle,Zietz,839657129,April 26 1979,3202 Centerhill Road BELLVILLE  Texas 84904,631811781,September 1 2008
Sharell,Hassie,Calix,834834602,October 12 1984,153 Third Street  Texas 63593,709662325,September 24 1995
Mayra,Vashti,Waldroop,310554963,August 6 1967,   Texas 88665,797781137,July 4 1985
Nichelle,Henrietta,Zarlenga,505470823,March 27 1964,0 Hickory Bend Lane BELLVILLE Texas 77926,475541599,May 1 1987
Broderick,Soraya,Januszewski,449801172,November 26 1983,0 Kenney Highway  Texas 95779,258626288,February 14 2014
Davida,Casimira,Doscher,962876855,April 10 1985,0 Post Oak Point Road  Texas 69847,197576620,February 21 1985
Wilhemina,Adeline,Spooner,458155683,July 14 1959,271 Camilla Circle BELLVILLE Texas 17842,355019222,March 23 2015
Hermine,Alvin,Rebusi,201617170,May 20 1992,0 North Korthauer Lane  Texas 50541,407463943,May 28 1996
Ona,Winifred,Seedorff,604940015,January 6 1961,103 East Main Street BELLVILLE Texas 91278,324257034,October 7 2000
Darcel,Mika,Rane,353212303,December 24 1966,6142 Fm 1458 SEALY Texas 87374,106087950,December 30 1996
Leesa,Cheree,Makinen,382514389,December 17 1964,0 North Granville Street (Off Of) BELLVILLE Texas 32712,304575897,October 14 2000
Demetrice,Deon,Katzberg,176496397,September 8 1960,0 Lourdes Road SEALY Texas 67136,679112596,July 26 2016
Wonda,Tish,Vukovich,921789526,March 28 1968,6980 North Fm 331 BELLVILLE Texas 84086,247394228,February 22 1985
Apolonia,Edwina,Holshue,619072434,January 29 1958,917 South Oak Street BELLVILLE Texas 14695,698864908,September 29 2009
Earnest,Bettie,Beaumier,966379563,March 21 1981,144 Century Lane BELLVILLE Texas 50427,935636582,July 23 2007
Tabatha,Bethany,Popa,534569657,May 15 1959,1215 Old Nelsonville Road   Texas 45690,179490647,July 8 1991
Monte,Gregory,Fertig,880346436,January 21 1982,1968 Kendra Cove Lane SEALY Texas 25625,506286682,August 1 2006
Meridith,Rosaura,Wollen,556628156,October 16 1991,4671 Bleiblerville Road BLEIBLERVILLE Texas 27651,273974729,February 9 2001
Danille,Denny,Slovick,235428188,March 20 1989,933 Fowlkes Street SEALY Texas 31993,557634153,November 29 2012
Boris,Haley,Seroka,539816545,July 29 1971,16328 Newberg Road CAT SPRING Texas 80579,509310993,August 31 2003
Terresa,Julee,Folkman,649217114,February 17 1997,827 South Holland Street BELLVILLE Texas 79088,959066093,September 11 1993
Rita,Virgie,Burnstein,155908467,August 12 1979,5000 Northwest I-10 Frontage Road SEALY Texas 71977,818720740,January 25 2007
Meghann,Coy,Hayertz,772933586,June 5 1997,421 East Strauss Street BELLVILLE Texas 23660,644906457,March 9 2013
Janean,Lanora,Verrier,805419461,December 30 1972,14382 Fm 109  Texas 41512,377148142,November 25 1992
Lelia,Hye,Giraldo,414135584,May 7 1992,9048 Hoff Road BELLVILLE Texas 21484,158348632,September 23 2014
Damion,Janene,Medlock,666790453,March 16 1953,   Texas 30526,394019466,February 22 2009
Mistie,Vicente,Weyker,519762144,July 10 1980,3443 Fm 2187  Texas 70425,660029080,March 3 1986
Guillermina,Justine,Kempisty,755290723,June 7 1967,0 Wiese Road BELLVILLE Texas 82541,292108182,May 19 2015
Elvin,Nathalie,Prophete,193114786,October 8 1994,0 Abke Lane INDUSTRY Texas 72879,844754339,September 19 2010
Kip,Madeline,Passi,820228617,October 28 1986,615 Oak Park Drive SEALY Texas 83639,965892395,June 2 2000
Gail,Abram,Hongach,415457350,June 5 1969,801 Anderson Street SEALY Texas 81541,534262452,May 23 1998
Bradly,Samatha,Coggins,440470785,October 8 1983,1412 Mockingbird Bend  Texas 99254,490562476,February 1 2009
Lupe,Edward,Wentworth,540523293,October 14 1972,1310 Town Park Drive SEALY Texas 40566,972051178,December 1 1993
Jacelyn,Giovanni,Heagy,626082503,April 18 1962,4486 Pilcik Road INDUSTRY Texas 24665,953307618,April 9 1990
Erlene,Darcel,Buchli,215955167,June 12 1955,0 Fannin Street SAN FELIPE Texas 31020,125056941,July 20 2015
Sid,Fermin,Hamiton,438056157,June 10 1989,0 Wietstruck Road BELLVILLE Texas 15620,622088632,October 15 1993
Denisse,Margaretta,Balok,908101681,March 17 1981,0 Fm 529 (Off Of) BELLVILLE Texas 65093,256572106,July 9 1988
Yukiko,Parthenia,Nahmias,361968485,March 23 1965,   Texas 78371,410141731,January 24 2009
Lucienne,Edythe,Hoang,800134637,July 11 1994,0 Punchard Lane BELLVILLE Texas 73950,833937575,November 26 1988
Kimiko,Almeda,Valido,226818894,April 3 1982,0 North Fm 2429  Texas 52519,854234874,November 29 1987
Palmira,Shon,Liss,243530899,December 27 1991,1986 Klopsteck Road SEALY Texas 74045,255369926,October 22 2008
Arthur,Otelia,Habel,832502856,September 27 1968,427 North Meyer Street SEALY Texas 57859,304442593,June 9 2009
Ngan,Deanna,Jennette,150942868,March 6 1955,0 Post Oak Point Road  Texas 51986,253344973,November 29 2001
Amanda,Karleen,Erichsen,722058415,August 31 1962,0 Sempronius Road  Texas 97727,337071358,July 12 2006
Diane,Rheba,Garelik,266637514,May 10 1978,8684 Moravian Ridge Circle SEALY Texas 48040,461265987,May 25 1991
Teodoro,Selena,Robers,615119335,May 7 1980,   Texas 85710,400458541,June 12 1990
Gemma,Alissa,Badget,467243630,July 29 1961,11769 Raven Lane SEALY Texas 68512,918136812,April 6 2003
Ladonna,Florencia,Treinen,762480570,July 15 1970,1681 South Loop 497 BRENHAM Texas 52049,296715088,September 20 2008
Trudi,Kurtis,Paola,269668168,July 15 1951,0 South Lantana Circle  Texas 31693,258515221,October 19 1988
Arden,Belinda,Sanjose,817336323,July 10 1997,0 North Baron Street BELLVILLE Texas 27337,988059991,May 26 2005
Nathan,Matthew,Novacek,529824117,June 17 1964,204 San Felipe Road SEALY Texas 55917,266459512,January 7 1993
Antonio,Burton,Buntain,574027658,September 27 1980,101 Gay Drive SEALY Texas 18453,402112432,August 21 1985
Carmelia,Elin,Atoe,941288640,April 26 1954,226 Willow SEALY Texas 80314,510251591,December 7 1992
Nadia,Rudolph,Dececco,350914840,January 4 1991,4991 Ward Bend Road SEALY Texas 89018,240214487,March 23 1998
Blanche,Marietta,Mcfeely,609154490,February 22 1975,1514 Highway 159 West BELLVILLE Texas 33968,465576964,April 16 1988
Rosalind,Keri,Routh,289587058,March 25 1953,0 Weeping Willow Road  Texas 60295,471335612,March 23 2016
Adam,Clemmie,Urquilla,114059953,February 4 1995,   Texas 80721,448194194,December 28 1986
Lou,Wilburn,Halloran,180789986,October 29 1976,0 Skrivanek Road  Texas 29696,812086189,May 19 2008
Roselee,Calvin,Velega,663529683,February 24 1952,0 Engelking Street SEALY Texas 29520,230998831,March 8 2012
Jerry,Spencer,Laukitis,279384722,October 21 1962,1313 Tauber Lane SEALY Texas 21300,452498201,June 22 2011
Jule,Natalia,Catino,482117502,January 22 1974,310 Regal Court BELLVILLE Texas 51950,906285833,July 10 1988
Yun,Diedre,Macguire,230975082,November 11 1953,120 Meadow Drive BELLVILLE Texas 94486,125116298,July 9 2013
Lawanda,Juliane,Barnet,934133910,November 29 1951,0 West Glenn BELLVILLE Texas 13768,461878405,October 16 2003
Whitley,Antionette,Orona,344624440,May 6 1982,605 Westview Terrace Drive SEALY Texas 33569,130115944,June 6 1995
Wai,Lucinda,Canizares,729625780,November 18 1982,110 Atchison SEALY Texas 58653,683002133,January 13 1998
Taren,Jolie,Kielty,825828719,April 29 1992,0 Pecan Grove Road  Texas 58880,606100798,March 10 1987
Saundra,Trevor,Nitta,298352401,October 29 1981,0 West Ueckert Road  Texas 43867,532154844,July 17 1986
Dallas,Nickolas,Hillebrand,846561595,June 16 1958,519 Oil Field Road BELLVILLE Texas 40813,170338105,December 17 2015
Samira,Allison,Blazier,651304781,May 31 1992,   Texas 26719,732010832,June 15 1992
Simona,Chiquita,Casdorph,113142085,July 22 1972,5563 Palacios Street SAN FELIPE Texas 45797,474817204,July 18 2004
Gregory,Cheryll,Foscue,294315948,September 4 1961,4569 Gloster Lane   Texas 61079,215292981,April 16 1988
Teddy,Eun,Magett,884705305,October 2 1983,848 West Austin Street BELLVILLE Texas 32036,627946467,July 6 2015
Mac,Thomasina,Dombek,833921725,May 13 1967,0 Orange Hill Road SEALY Texas 27068,267677276,December 15 1991
Reba,Edgardo,Russo,755444431,November 23 1970,0 Thomas Street  Texas 53082,494162108,January 8 1996
Filiberto,Kiera,Agbayani,378198483,October 21 1966,856 Bob White Lane  Texas 17601,480728220,January 5 2004
Alyson,Else,Goodell,901220493,February 23 1979,8684 Moravian Ridge Circle SEALY Texas 16136,794366870,October 4 2016
Jeane,Kevin,Goldstone,102113490,January 27 1994,2887 West Fm 1093 WALLIS Texas 89656,330603285,October 2 1988
Lucilla,Buddy,Bookwalter,687741608,September 16 1979,   Texas 56617,314046384,September 12 1990
Kenia,Rosario,Busselberg,921198364,November 20 1982,14110 Fm 1458  Texas 38939,282252464,November 30 2001
Laurie,Shanna,Ares,973856354,May 8 1957,7025 Mikes Street   Texas 60340,969161269,October 22 2000
Rich,Merna,Thiery,113254274,December 10 1985,0 Fm 1457  Texas 95551,588953507,October 8 2007
Madonna,Joni,Vogan,523593831,September 19 1966,0 Gajewski Road SEALY Texas 53975,854455243,February 22 2014
Chieko,Katharine,Whitefield,395418923,June 5 1968,0 Fm 1458 SEALY Texas 58079,662581353,January 8 1996
Fredericka,Wayne,Caseres,966856012,November 26 1993,1640 Leschper Road BELLVILLE Texas 25006,487565237,September 2 1994
Denis,Francene,Lamon,914304470,October 21 1993,149 Camilla Circle BELLVILLE Texas 90387,253764071,September 24 1999
Kimber,Shanice,Rizvi,947005100,August 2 1953,0 Verm Road  Texas 15547,184115450,March 17 2010
Lezlie,Lorita,Rodberg,937024153,June 25 1952,0 Mieth Road  Texas 41754,724221931,December 2 2001
Emilie,Ashanti,Cornet,638306196,May 21 1996,0 Gresham Street WALLIS Texas 94104,533609174,November 10 1987
Mariel,Audrie,Bubak,348674879,February 9 1954,6304 Carnation Lane BLEIBLERVILLE Texas 97682,360745436,May 29 2009
Tawanna,Daryl,Devone,455038374,December 10 1991,270 Dogwood Acres Lane BELLVILLE Texas 84174,959121964,September 20 1996
Vesta,Kymberly,Puc,511080749,October 26 1955,110 Wild Phlox Drive BELLVILLE Texas 77909,364513275,March 4 2013
Thresa,Wesley,Koogle,953264791,January 31 1954,0 Remmert Road (Off Of)  Texas 74726,912208691,March 4 1997
Exie,Jamaal,Pearle,323112885,October 31 1957,0 Pyka Road  Texas 55367,917282254,April 30 1998
Ayanna,Luise,Horkley,315386546,December 26 1993,   Texas 70694,890661628,May 17 1986
Miquel,Marcene,Garner,535407291,May 4 1993,0 Sealy Road SEALY Texas 56860,542342480,March 6 1988
Svetlana,Luba,Tagalog,624757883,January 21 1964,4878 Shunka Road NEW ULM Texas 50118,844332480,May 24 2015
Sung,Deandre,Trivitt,213465327,April 30 1955,318 Columbus Road SEALY Texas 83402,631399867,January 11 2007
Devin,Mirian,Schwegel,274321451,February 3 1995,1060 Aschenbeck Road FAYETTEVILLE Texas 91324,212631880,August 21 1991
Adolph,Jessi,Neuhaus,650537297,May 14 1979,7558 Ernst Parkway INDUSTRY Texas 16834,535541166,August 2 1990
Nicky,Stephen,Bahena,299366891,April 26 1987,0 Lezak Road  Texas 39121,286953591,February 20 2016
Cherilyn,Mammie,Sanseverino,403894573,September 15 1974,315 Pecan Grove Road SEALY Texas 84588,429407936,July 9 2006
Julietta,Deon,Schweitz,993508469,September 11 1978,223 Westview Drive SEALY Texas 13498,418486833,October 28 1988
Allison,Aide,Dustman,649562327,February 22 1975,3629 Fm 2502 BLEIBLERVILLE Texas 27348,761347605,March 27 2013
Elaina,Alysha,Gasner,620630280,December 5 1989,1629 Peters San Felipe Road SEALY Texas 20454,663962770,January 15 2016
Nellie,Kaitlin,Kepler,416722883,May 12 1976,0 Fm 3538 SEALY Texas 94599,930748700,March 14 1996
Ester,Floy,Pliska,409116851,July 31 1950,0 Highway 36 SEALY Texas 59712,832054362,February 27 2000
Sheba,Alvaro,Neshem,705156953,June 25 1969,589 Post Oak  Road BELLVILLE Texas 41431,467572732,February 2 1995
Shirleen,Malka,Donaho,541863316,June 2 1961,2149 Beckendorff Road SEALY Texas 73012,625569951,November 8 1994
Glayds,Galina,Zimmerli,299552217,August 12 1965,2759 Iris Lane NEW ULM Texas 10866,882268381,August 3 2008
Cordell,Dot,Hirschmann,893471403,May 10 1992,9271 Buckhorn Estates Road BELLVILLE Texas 13980,569352003,December 18 2001
Analisa,Jae,Ordonez,151497172,June 20 1970,6027 Bowers Street WALLIS Texas 59875,359237629,February 28 2004
Sharolyn,Ashton,Scullark,320252951,October 18 1986,6782 Highway 159 West BELLVILLE Texas 33303,531943069,November 8 2015
Wilhemina,Dion,Koneval,992654535,May 25 1962,   Texas 53234,559696800,April 14 1988
Kevin,Wenona,Goeing,858182934,December 12 1969,7342 Josey Lane  Texas 52807,237590211,March 16 2002
Shalon,Rosanne,Chantry,796069633,September 27 1984,0 Red Deer Court BELLVILLE Texas 27585,904453788,December 27 2003
Torie,Rose,Jacobson,406214298,November 7 1982,100 South Creek Drive BELLVILLE Texas 58231,381930356,November 13 2010
Liza,Arthur,Lofing,602850230,March 15 1966,0 Norcross Road WALLIS Texas 22279,321561583,April 19 2012
Guillermo,Octavio,Rondy,168261386,October 1 1955,208 Briar Circle SEALY Texas 52042,903586281,October 3 2004
Sue,Nelida,Blanda,550528181,April 1 1989,932 Fowlkes Street SEALY Texas 93669,564196537,September 1 2001
Claris,Christene,Broersma,745998671,January 14 1968,   Texas 65795,679685850,July 6 1994
Raymond,Orpha,Riehl,660189988,December 11 1995,0 Miller Road  Texas 73863,350079928,December 10 1995
Calandra,Melida,Westerfield,939156770,March 31 1958,261 Heritage Trail South BELLVILLE Texas 62611,346722990,July 7 1999
Beverley,Jerlene,Gaige,780790609,August 22 1983,729 Bader Road BELLVILLE Texas 83195,413375528,April 20 2013
Elisha,Roselle,Ebadi,741422243,November 20 1995,0 Steck Bottom Road  Texas 77694,650864373,July 14 2007
Alise,Mercedes,Kaywood,230728086,November 7 1987,12453 Fm 1458  Texas 50841,934761991,April 18 2009
Adriana,Min,Fosler,462989466,December 26 1967,11586 Cemetery Road SEALY Texas 91982,991370179,October 6 1986
Pearly,Jeramy,Demaris,384477446,August 20 1986,   Texas 79428,865235709,June 23 2005
Albert,Christen,Vanwyngaarden,758338169,July 2 1960,   Texas 66585,785776167,August 17 2000
Lawana,Muriel,Trocinski,302522623,December 11 1971,6701 Harry Street WALLIS Texas 94869,447526772,July 28 1989
Angelic,Youlanda,Revelli,756422943,November 15 1952,2440 Leschper Road   Texas 14244,890348955,March 9 2009
Sol,Perry,Workowski,208580813,May 29 1972,   Texas 21081,877625609,April 15 2012
Mika,Bonita,Mohre,845104177,May 9 1961,13295 Newberg Road   Texas 66560,199487762,April 10 2011
Louis,Dorthey,Bascombe,552721186,September 2 1987,0 Fowlkes Street SEALY Texas 73014,323072416,February 8 2016
Donovan,Dori,Gariepy,540698249,February 20 1969,4874 Stokes Road BELLVILLE Texas 99863,704552084,November 27 1986
Tracee,Aurea,Madonna,421910954,October 4 1983,5702 Fm 1456 BELLVILLE Texas 29343,908048733,September 14 1993
Cliff,Leonarda,Bronston,113801215,February 24 1952,751 Concordia Drive A BELLVILLE Texas 38470,358329390,March 11 1990
Frank,Zada,Bagg,241187658,December 22 1987,138 Douglas Drive BELLVILLE Texas 85260,695059394,September 23 2003
Ozell,Faviola,Crown,954291139,March 4 1975,0 Norcross Road  Texas 26638,794245134,June 28 1985
Deane,Helena,Quercia,155403060,March 21 1995,   Texas 34543,394667953,July 14 1991
Rasheeda,Mollie,Dorso,350337816,July 24 1976,5402 Colony Drive   Texas 52006,728616061,October 17 1994
Lennie,Shin,Freelon,260598857,July 13 1996,1241 Post Oak Point Road NEW ULM Texas 70121,447356684,June 25 2000
Eddy,Shondra,Cassano,260469088,November 16 1959,876 South Fm 331 SEALY Texas 15886,204857830,January 7 2001
Torrie,Jolynn,Walck,518777802,November 25 1982,403 Sikes Road  Texas 41938,172561813,March 18 2003
Nicki,Gwyneth,Sokal,854828799,August 23 1955,2260 Hillview Road   Texas 73817,556612767,January 22 2000
Neely,Laverne,Muddiman,104287282,September 30 1966,116 Wild Phlox Drive BELLVILLE Texas 36356,520166705,October 19 1994
Sarai,Hugo,Boyette,245716746,November 30 1971,7880 Fm 2754 BRENHAM Texas 62752,394235013,December 31 1989
Francina,Laurette,Suri,494333627,October 19 1979,505 East Strauss Street BELLVILLE Texas 80540,688534886,November 25 2012
Treva,Natividad,Acosto,370765674,August 23 1997,1150 Kloecker Road SEALY Texas 75625,788871498,May 26 1998
Joni,Kirby,Bunge,691328718,August 15 1954,0 Weaver Road  Texas 39266,663287449,March 30 1998
Leandra,Clifton,Perie,810564913,December 27 1985,0 Coshatte Road (Off Of) BELLVILLE Texas 86419,609352283,July 7 2004
Veola,Susanna,Montgomery,697809034,April 17 1969,0 Kamas Road (Off Of) BRENHAM Texas 67953,153664149,May 11 1999
Ethel,Nathaniel,Vanderstappen,840500293,March 12 1953,0 Acres Lane SEALY Texas 78067,389040363,November 28 2011
Obdulia,Chantal,Vilkama,413471622,June 24 1960,11067 Swearingen Road  Texas 50208,853085113,March 10 2016
Everett,Allen,Freehoffer,331799399,November 4 1990,5022 Stokes Road BELLVILLE Texas 15204,178410947,March 8 2000
Caren,Mazie,Fenn,782288610,April 25 1980,1535 Bell Oaks Drive BELLVILLE Texas 87948,570516633,June 22 1986
Nichole,Irish,Hagenbrok,525441617,January 9 1997,121 Fowlkes Street SEALY Texas 84986,201093240,October 29 2000
Jeff,Dung,Minchew,140476891,May 17 1975,0 Stokes Road (Off Of) BELLVILLE Texas 17833,885943395,August 25 1995
Michaele,Lasandra,Schnoke,124342762,November 19 1952,0 Viereck Road SEALY Texas 92831,239012501,February 20 1997
Lady,Loren,Apking,344036185,December 10 1960,   Texas 15967,491602548,September 19 2015
Tammi,Mickie,Sleeman,452120401,March 31 1985,0 Swearingen Road (Off Of)  Texas 19107,249650561,March 18 2000
Pauletta,Willian,Wactor,739285492,May 17 1952,133 Machemehl Drive BELLVILLE Texas 49076,929020920,August 31 2016
Majorie,Tarra,Solina,152293099,February 22 1990,8521 Cottonwood Street  Texas 35712,974772940,June 26 1998
Soraya,Kathi,Hose,568924224,August 8 1957,1170 Woody Lane  Texas 70857,307132347,May 5 1989
Sebrina,Cornell,Merton,389904213,April 18 1996,491 Oak Forest Road  Texas 13369,155659646,June 2 1989
Evette,Damion,Krider,928153242,June 21 1951,323 Fowlkes Street SEALY Texas 17162,649090335,November 30 1986
Mignon,Catina,Dad,631670448,February 28 1970,0 Lazy River Drive  Texas 86770,481272001,September 18 2009
Catherin,Minnie,Petrie,434788285,September 23 1954,2144 Green Meadows Drive SEALY Texas 98984,523524781,August 28 1986
Antionette,Allyson,Bona,532650153,September 26 1992,1061 Frydek Road SEALY Texas 32754,780175765,December 27 1985
Tomeka,Walter,Coste,299489690,March 15 1976,0 Industry Road  Texas 92818,152048681,May 12 1986
