firstName,middleName,lastName,socialSecurityNumber,dob,street,city,state,zip,hireDate,phoneNumber,contactName,relation,emergencyPhoneNumber
Chery,Karri,Stoute,863812048,October 4 1966, ,DIAMOND LAKE,OR,97731,May 27 2006,603443606,Jeniffer Guilfoil,parent,269240117
Aida,Emmett,Silverness,473936104,June 12 1983, ,FPO,AE,9505,August 22 1986,124263774,Ginny Manchel,sibling,248714985
Rhiannon,Duane,Europe,500394926,March 14 1965,0 Track Road East,WILLOW GROVE,KY,41043,May 12 2016,980408492,Marry Helfgott,child,147317673
Amira,Estefana,Closovschi,244704927,August 6 1952, ,WINDER,GA,30680,September 3 1985,602707083,Cyrus Wainright,other,925888322
Antonio,Connie,Ninnemann,127606446,April 17 1950,600 Shadowlake Circle,WENDELL,MN,56590,August 1 1987,359167097,Vallie Excell,spouse,742499290
Cameron,Ashley,Spurzem,819723548,December 28 1966,3296 South Fm 331,W FARMINGTON,OH,44491,May 4 2005,182092469,Bryan Razo,parent,564188413
Lesa,Juliana,Starkie,996602662,October 9 1950,0 Post Oak Point Road,URBAN,KY,40962,April 4 2004,935709039,Elizabeth Scheiber,extended family,949320709
Mireille,Gabriel,Branton,332500709,June 19 1955,6511 Mill Creek Road,SIDNEY,OH,45367,March 1 2011,223318071,Anabel Bachand,friend,827251651
Elvira,Vonnie,Sherrer,302794715,January 18 1960,214 East Lantana Circle,FARGO,GA,31631,July 6 2001,764793371,Cleo Cordovano,parent,887201602
Phoebe,Hulda,Mcgaughan,821475504,March 6 1950, ,PASSADUMKEAG,ME,4475,February 18 2002,336348476,Corie Cavill,child,844647345
Santos,Iesha,Bonelli,300328075,April 22 1983,3195 Glaeser Road,SAINT BENEDICT,LA,70457,May 4 1986,309309202,Nicol Wanzek,spouse,929508439
America,Ha,Vanbelle,390394800,December 22 1951, ,PHILADELPHIA,PA,19175,January 25 1995,715258876,Carlie Griep,child,701755242
Jeremy,Eldridge,Notch,838215809,November 16 1997,757 West Main Street,CHARLESTN,MS,38958,October 1 1993,793831759,Ozie Fredieu,other,442607841
Brady,Tashina,Stranak,760716735,May 31 1970,421 Lake View Circle,MANLEY SPGS,AK,99756,August 26 1988,844483002,Paulene Trias,friend,826363324
Bernardo,Jame,Dilello,715559779,December 23 1960,931 East 2nd Street,NORTH SUDBURY,MA,1776,December 18 2009,775054226,Kenda Wachal,other,123474480
Glory,Angelia,Drozdowski,138795241,November 26 1995,0 Harry Street,HAMMOND,LA,70404,May 9 1986,368411703,Trish Masotti,friend,447347088
Irena,Jordon,Paulis,185562700,July 27 1988,12506 Schaffner Road,MURFREESBORO,TN,37131,August 27 1986,736375606,Oma Wilmes,friend,281677077
Jonah,Marina,Jandl,452853478,June 8 1963,510 Oak Forest Road,DELRAY BEACH,FL,33444,January 23 1989,870423901,Glenn Lynam,sibling,901272169
Myung,Sherry,Boecker,175666556,May 7 1958,1691 Krebs Road,CANDOR,NC,27229,March 31 1995,306224103,Darrel Zbikowski,sibling,631953081
Loris,Lucile,Hiller,115311589,April 12 1971,11229 Saha Road,SURPRISE,NE,68667,January 20 2016,392709363,Margarette Derring,sibling,524077334
Galina,Ilene,Yurchiak,284639547,September 5 1958,924 Peschel Lane,WOODLAND,MI,48897,May 18 1996,540963463,Branden Seratti,parent,713994129
Vernita,Lavada,Crafton,612727473,October 14 1992,1881 Kendra Cove Lane,MASON DIXON,PA,17225,May 16 1994,167224797,Elvin Lamb,spouse,900131315
Ronnie,Carter,Schwiebert,403198983,May 13 1976, ,LOTTIE,LA,70756,May 24 1995,278173041,Karina Pieri,parent,476829836
Toby,Chun,Villard,594709861,August 30 1991,1035 West Austin Street,VIOLET HILL,AR,72584,September 13 2009,579111529,Kyla Gerold,spouse,548842034
Solange,Carola,Schwizer,430165563,September 9 1963,5523 Commerce Street,WISE,NC,27594,May 19 2009,477855545,Yahaira Gabourel,sibling,295088692
Stevie,Lenard,Stover,124374981,January 31 1971,6942 Skull Creek Road,NEW YORK,NY,10047,November 24 1992,666135892,Porsche Tollerud,extended family,119491622
Lovella,Chantay,Wolsted,504495287,June 18 1966,7487 Kramer Road,TARRS,PA,15688,April 8 1994,724292012,Myrl Raskey,sibling,485637337
Rana,Edgardo,Thornborrow,414389204,October 12 1966, ,SHELBY,IN,46377,January 11 2006,576363606,Lavonna Scace,friend,683879205
Tanja,Elise,Chasey,489067426,February 7 1983,13912 Highway 159 West,ELLET,OH,44312,November 22 2014,754850771,Jeanette Preza,other,976298285
Waylon,Holly,Albritton,925949669,April 14 1965,0 Highway 159 West,RAIL ROAD FLAT,CA,95248,May 4 2008,277463813,Ivy Dowling,friend,670410408
Cathey,Stefan,Hummel,754996676,December 7 1960,0 West Ueckert Road,NEW HOLLAND,SD,57364,October 7 1995,832522723,Lauri Milam,parent,727603780
Felipa,Galina,Penya,373224159,November 5 1966,0 Fm 331,RINCON,AZ,85748,June 22 1995,486806856,Fatimah Tschanz,sibling,365156162
Niesha,Wai,Zier,366597440,February 14 1983,0 Arabia Lane,SISSONVILLE,WV,25360,January 22 2003,553194473,Terina Dibbern,friend,606378060
Amal,Ozie,Cromie,296256704,April 26 1994,6948 Stokes Road,BHAM,AL,35280,May 8 1999,884858826,Antonio Scarpitto,friend,818726899
Garfield,Pamala,Inserra,934009261,January 25 1967,405 North Cochran,DENVER,CO,80220,October 22 1991,617014722,Effie Grund,other,962311184
Yon,Tommy,Deyo,133041791,November 16 1957, ,WRIGHT,AR,72182,July 12 2013,184214881,Valery Thews,friend,382120020
Silas,Rosemarie,Rehberg,820883448,June 11 1974,1135 Schmidt Road,FOUNTAIN N LAKES,MO,63362,June 17 2010,534428687,Natividad Capuano,other,719986178
Evonne,Carin,Oms,501708036,January 17 1968,847 South Fm 331,COTTONWOOD,UT,84121,April 7 1988,262810837,Ghislaine Lauden,spouse,850490636
Claris,David,Peguese,592356608,April 22 1996,935 Atchison Street,ROANOKE,VA,24036,January 23 1993,343755630,Delois Valentin,other,996883038
Elroy,Ciera,Amis,260303952,February 18 1993,2768 Peters San Felipe Road,DARRINGTON,MS,39633,July 1 2004,178214213,Lieselotte Gilland,spouse,107489899
Marti,Lilliam,Huddelston,998661486,April 15 1970,16354 Evelyn Lane,WILDERVILLE,OR,97543,January 30 2004,899211994,Claudie Allscheid,spouse,718974534
Aleta,Camila,Marberry,931748143,October 1 1971,12421 Schultz Road North,HIBBS,PA,15443,January 15 2011,567156282,Temple Goldfine,friend,631778273
Haley,Selena,Wurth,582949608,September 23 1959,2392 Fm 1094,FREDERICKSBURG,VA,22412,May 9 1985,530117742,Sherril Mustard,sibling,979359313
Lillian,Jena,Paczkowski,300740597,July 2 1977,502 Oak Forest Road,BOIS BLANC IS,MI,49775,October 14 1989,793303395,Berneice Jolivette,parent,284851433
Lyla,Mellisa,Ribaudo,809961612,November 26 1994,8384 Krueger Road,PROGRESS,MS,39648,January 29 1998,956187052,Ivory Wurtzel,spouse,470089827
Jamey,Beverly,Almonte,116911713,September 7 1968,8389 Highway 36 South,BAYOU METO,AR,72160,February 18 2013,240291967,Lawana Kobashigawa,spouse,239653400
Carlotta,Jenise,Henriquez,252756364,May 30 1973,706 Margie Street,CROCKER,WA,98360,May 23 2007,976252446,Shaunna Kizzie,friend,584530377
Major,Linette,Lorenzi,581730838,May 24 1963,521 4th Street,CHESANING,MI,48616,May 4 2001,695817380,Christian Pagels,parent,312771149
Candie,Pandora,Seebaum,176411639,November 24 1985,0 Rinn Road,MC COMB,OH,45858,March 23 1991,882899422,Shaina Frames,extended family,307241440
Roma,Joye,Ehigiator,286663890,February 11 1977,848 San Felipe,GRAYSVILLE,GA,30726,September 6 1988,836561305,Shirl Hoobler,extended family,420418674
Jewell,Charles,Grade,884988011,May 23 1996,463 Zubicek Road,STKN,CA,95208,December 13 2014,321127318,Rose Birnbaum,other,573989300
Jackson,Prudence,Pankhurst,486154529,May 9 1963,4549 Longwood Lane,SHAWNEE MSN,KS,66219,January 19 2004,489390276,Margart Weirather,friend,216980566
Brigitte,Ayako,Rixie,776593531,June 11 1965,817 Tangle Oaks Drive,BLACK ROCK,AR,72415,June 11 2002,831572570,Maryjane Minard,friend,937917835
Lucie,Al,Deldonno,484036479,August 23 1957,24471 Squirrel Road,SPENCER,NC,28159,October 7 1985,708923562,Krishna Fealy,friend,282579210
Elfrieda,Dia,Schayer,292522160,October 30 1973,608 Columbus Road,RAILROAD FLAT,CA,95248,July 4 1996,847738893,Glady Bancroft,friend,534525625
Demetra,Shantay,Martowski,437237391,January 8 1987,0 Klopsteck Road,AK STEEL,OH,45043,July 23 1996,608552860,Willetta Tofte,parent,476886623
Bonita,Marlen,Spearmon,672531105,April 14 1961,0 Fm1093,NORTHWOOD,IA,50459,December 27 2005,250218890,Sharika Sund,friend,111634282
Rhoda,Jeannette,Mascolo,110811845,October 28 1993,10894 Hahn Road,MISSION VIEJO,CA,92690,April 1 2013,405535608,Williemae Walizer,spouse,155080357
Bill,Lavina,Schneidtmille,297669008,May 28 1979,0 Hillboldt Road,SOLVANG,CA,93463,February 29 2008,590647711,Yan Marmolejos,friend,518221702
Latina,Hollis,Kemper,276588925,August 22 1972,312 North Lantana Circle,YOUNG AMERICA,MN,55550,January 3 2010,871056712,Lesa Lindloff,friend,569247055
Delinda,Tena,Bufton,133907729,December 26 1952,4962 Brune Road,SAINT PETERSBURG,FL,33742,December 24 2000,554118523,Annemarie Rintharamy,other,413470174
Jonie,Claudine,Niedringhaus,630619924,July 5 1972,8077 Jared Lane,STARLAKE,WI,54561,September 3 1989,304270593,Shawana Bedenbaugh,friend,136403065
Paul,Sylvester,Erard,589340979,March 20 1974,0 Telephone Road,ANAHEIM,CA,92815,September 8 2008,724469906,Kelley Whitler,parent,523726042
Kirk,Nguyet,Ghazal,707182968,July 22 1984,8038 Post Oak Point Road,BAY HEAD,NJ,8742,March 29 1989,602350176,Alethia Irwin,parent,710306881
Jae,Madonna,Hidrogo,981007098,January 21 1966, ,WASHINGTON,DC,20503,February 1 2001,794122265,Devorah Andrus,spouse,397805598
Lamonica,Mechelle,Wasmuth,607801398,April 5 1982, ,RANKIN,TX,79778,August 15 2000,464467215,Myrtis Dantzler,child,726993902
Alesia,Carly,Baber,926519595,April 16 1955,8350 Bermuda Street,HBJ,FL,32887,September 7 1998,634323543,Herbert Gellert,child,671166619
Norene,Zonia,Wrye,309456620,January 26 1989,1409 Oil Field Road,EMRICK,ND,58422,April 4 2006,120337682,Lilia Delanoy,spouse,918023375
Nakia,Wilmer,Scoggin,643639539,August 5 1970,0 Rinn Road  (Off Of),GLENDALE HTS,IL,60139,March 28 2004,926536650,Kristine Ashford,sibling,576291634
Vanna,Domenic,Langfitt,407253899,January 9 1997,829 Bartlett Road,SNYDERS,PA,17960,October 21 1986,698348186,Hattie Wahba,child,776276961
Dalene,Hans,Dennig,656619930,March 5 1960,600 Bending Oaks Drive,HOT SPRINGS NATIONAL,AR,71909,November 10 2008,288465897,Nicolle Corporan,parent,533030054
Markita,Arlinda,Olewinski,422003810,April 13 1983,390 Quail Bend,LORAINE,ND,58761,January 3 1999,365136112,Leonila Heavner,parent,478214572
Therese,Shaunta,Saltzberg,981461006,December 1 1962,6996 Fm 1458,BALL,LA,71360,January 12 2004,694524559,Chris Hammerschmidt,friend,519890734
Travis,Sol,Heines,224716229,June 24 1964, ,BROWNSTOWN TOWNSHIP,MI,48174,April 17 2001,359565579,Marcel Hulings,friend,186139033
Alex,Annalisa,Terrezza,538935316,May 2 1985,511 West Main,AVENTURA,FL,33160,November 21 1994,449470977,Tamekia Rodger,extended family,890070959
Constance,Paulette,Belt,208515984,November 29 1973,787 North Dixon Road,ALICE,TX,78332,June 19 2005,176999239,Shiela Sanzenbacher,friend,382548265
Seymour,Ernestine,Karper,531111424,November 25 1953,1087 North Granville Street,GREEN POND,AL,35074,August 3 2002,283005563,Carey Phinney,child,527498406
Cheryll,Armanda,Jingst,258058640,April 4 1955,0 Rogers Street,BUCKS LAKE,CA,95971,July 2 2004,613225495,Ramiro Macmaster,sibling,895298863
Ingrid,Cherryl,Crimes,406801555,July 14 1963,11371 Boson Lane,MINERAL POINT,PA,15942,November 5 1993,173285296,Elena Bottella,parent,884929163
Mica,Perry,Peterka,609672516,October 9 1963,0 Park Road 38,ELK GROVE VILLAGE,IL,60007,May 6 2012,165912603,Yong Tuohey,child,412245172
Tammara,Kristle,Knipp,837493497,November 5 1982,0 Fm 1094,AVONDALE,WA,98052,October 29 1999,707966019,Chrissy Koors,extended family,653208784
Nella,Samatha,Zoch,268135913,February 25 1969,0 Southwest I-10 Frontage Road,CENTERDALE,IA,52776,August 3 2003,790514077,Bobbye Credle,friend,123366569
Carline,Flor,Kennard,367452480,August 28 1968,622 2nd Street,ANGELICA,NY,14709,February 27 2011,155362748,Rosette Loges,other,446620756
Cameron,Fausto,Kravetsky,902610162,December 13 1969,1036 East 3rd Street,KANNAPOLIS,NC,28082,October 3 1996,478569166,Naida Honhart,other,869202320
Rebbeca,Judi,Stancill,690282723,April 13 1978,5307 Mertz Road,NEWBERN,IA,50139,September 30 2015,646890039,Nelly Hundley,child,470712120
Dan,Collene,Blazier,612622957,March 4 1982,12621 Hahn Road,WAYNESBORO,TN,38485,October 31 1990,741691313,Danica Jethva,friend,879667467
Carylon,Myrtie,Mcgurk,825745164,June 15 1982,0 Ricefield Road,FALCON HTS,TX,78545,December 9 2002,989818021,Kori Damphousse,friend,756431921
Melodee,Sherlene,Alviar,261400630,May 22 1981,1814 Eagle Lake Road,SCHENECTADY,NY,12304,November 28 1996,852517303,Cassie Swartzel,child,805949741
Hortense,Birgit,Stanco,522403829,July 8 1956,3077 Outlet Center Drive,YEAMAN,KY,42343,May 5 1994,209697266,Gerald Orozeo,friend,686613308
Ayesha,Margrett,Laborde,167990852,December 12 1964,0 Robin Lane,HAZEL DELL,IL,62428,November 15 2016,883738682,Sheila Nagode,spouse,340050885
Velda,Darnell,Rippelmeyer,827015674,February 3 1956,3050 Fm 949,CARROLL,NE,68723,April 21 1995,311151105,Carli Speach,other,219983175
Perry,Karisa,Horwath,129641883,October 30 1953,2180 Maler Road,MANHATTAN,NY,10012,January 11 2015,453230057,Chun Lippincott,spouse,177435131
Shanna,Merlene,Vilanova,334728405,August 3 1962,21013 Oak Road,DUMMER,NH,3588,March 23 1992,589125706,Shaquana Guarno,child,694635810
Piper,Ardis,Kozeyah,783394982,June 30 1997,338 Jackson Road,COPELAND,NC,27017,February 18 1995,193340948,Rossie Nunnally,friend,764922187
Brandie,Miquel,Levitz,645282870,June 22 1996,1246 Woody Lane,CHANNAHON,IL,60410,March 19 1992,688583885,Hermina Tycer,friend,901344801
Christen,Fleta,Dengel,780819268,September 6 1955,0 Columbus Road,SHAWNEE,KS,66216,October 29 2011,717676679,Gerry Obannion,friend,531088893
Fonda,Shirl,Shroyer,390642927,January 12 1954,10716 New Wehdem Road,LINCOLN,NE,68510,June 8 2001,915921940,Guadalupe Spath,spouse,489727046
Shellie,Tamica,Tolman,935734712,April 28 1955,0 Front Street,PHOENIX,AZ,85011,April 26 2016,922152640,Aurelia Wineinger,parent,673632304
Kim,Anjanette,Wiseman,695849938,September 10 1961,0 Meyer Street,MPHS,TN,38119,May 3 1993,540412893,Pandora Shefte,spouse,463072240
Tristan,Bennie,Mauro,753518253,June 23 1996,11769 Raven Lane,REEDERS,PA,18352,November 1 2010,777684388,Romeo Chauhdrey,spouse,866953388
Gigi,Shawnna,Sievert,175406205,October 16 1987,0 Anton Lane,GRAMERCY,LA,70052,September 21 1998,377503260,Grayce Roncskevitz,parent,635005906
Carlene,Angelica,Pacapac,177507525,September 14 1982,5614 Demel Street,TYRONE,MO,65464,February 18 1999,409443395,Alica Gambold,friend,804127711
Lane,Mi,Metting,626060376,September 22 1970,2257 Industry Road,PROCTOR,OK,74457,April 2 2006,830020634,Gwen Jarva,parent,340894051
Neoma,Melissia,Sirko,406871692,September 16 1961,0 Harris Street,ROGERS,MN,55374,July 10 1993,507960345,Laquanda Bullock,friend,336867470
Reiko,Zana,Kinning,738359339,June 14 1963, ,MCCAMMON,ID,83250,November 22 2002,338931173,Frank Gonzelas,extended family,595294981
Kenia,Jennifer,Nyulassy,388318998,January 30 1967,101 Gay Drive,TREMONTON,UT,84337,November 20 1995,237236337,Madge Feazel,other,272408590
Alayna,Leann,Skees,234547244,August 2 1964,7669 Shunka Road,CLINTON,OK,73601,October 3 1994,396301461,Dia Ibrahim,spouse,663522818
Ling,Iluminada,Stange,446799825,July 18 1981,215 East Lantana Circle,SHEBOYGAN,WI,53083,November 8 2010,837100821,Denae Elquist,friend,710779555
Rosaria,Yong,Olma,831071341,April 5 1984, ,FREDERICKSBURG,IN,47120,January 6 1999,232086762,Kerri Scarles,sibling,318655007
Sina,Miguelina,Zielonko,357022813,May 2 1996, ,PEARSON,GA,31642,December 30 2002,314948636,Charity Romera,child,903862547
Rosia,Omer,Planas,287771317,July 24 1974,3 East Main Street,TOME,NM,87060,December 13 1988,159245734,Odis Gollnick,spouse,406672921
Gerardo,Joslyn,Bloomstrom,825652539,February 12 1961,0 Krause Road,RR DONNELLY,KY,40266,July 27 2014,175246684,Tennille Tumblin,sibling,319219295
Lucille,Malika,Bowcutt,321397636,September 25 1957,201 River Ridge Road,SAN FRANCISCO,CA,94137,January 6 2010,452864339,Brice Vancleaf,sibling,761890332
Nova,Rene,Basta,834453952,July 5 1991,6523 Guyler Street,OKC,OK,73159,December 26 1987,694311646,Elsie Humm,spouse,137935401
Gilda,August,Mckibbens,842976224,July 28 1951,1504 6th Street,WASHINGTON NAVY YARD,DC,20388,February 7 2007,326289696,Lora Klinck,spouse,145857346
Jame,Imelda,Geagan,816788589,March 16 1966,2022 Skrivanek Road,BLACK WALNUT,MO,63301,January 24 2009,849251279,Adelaide Barro,parent,983790039
Jonnie,Minh,Franch,602198463,October 17 1997,404 Sweet Pea  Court,MINGO,OH,43047,October 22 2003,627000359,Laurene Hummer,other,417419650
Jacinta,Trinidad,Toodle,406580677,July 15 1994,0 West Main Street,CLAWSON,MI,48017,July 8 2009,900994117,Milan Sperger,extended family,808870850
Gladis,Bobbi,Begeal,948894902,October 1 1981,338 Hill Street,YUMA,AZ,85365,September 21 2003,906776627,Lyndia Henjes,sibling,944898847
Casandra,Lakita,Bagheri,711427985,August 18 1997,0 North Fm 2429  (Off Of),CAMDEN,NJ,8107,June 23 2005,895308708,Dewey Kostenko,child,472251301
Eddy,Nanette,Hallinan,324108680,December 27 1954,13469 Fm 1094,COLUMBIA HEIGHTS,LA,71418,December 22 2008,572830345,Lourie Mirmow,friend,407207503
Merlene,Marco,Napps,644640128,September 6 1984, ,WAYNESVILLE,GA,31566,December 31 2010,326870300,Iluminada Kennelly,extended family,578394385
Fermin,Cody,Skaare,379624946,May 9 1983,801 Century Lane,PENDLETON,KY,40055,October 1 1995,820488259,Devora Huisenga,friend,986329414
Waltraud,Kelli,Tremelling,477788811,February 6 1995,2798 Remmert Road,SYLACAUGA,AL,35151,June 16 2008,239947963,Angelia Dence,friend,661342564
Mason,Harrison,Ailey,564269915,March 16 1960,22565 Fm 1094,HEREFORD,TX,79045,July 24 1998,303817760,Clorinda Lomay,sibling,964627130
Carey,Ernestine,Delmonico,792434678,February 21 1958,403 Jones Street,COLVIN ELMWOOD,NY,13207,June 1 1994,756269779,Chris Hanft,friend,441237028
Joya,Alaine,Dipinto,363046038,August 10 1995,0 West Ueckert Road,EDINBORO,PA,16444,January 10 1996,361693335,Crista Parris,parent,715964693
Diedra,Cecilia,Tigar,662071044,August 24 1971,0 Fm 1456,HUNTINGTON,WV,25715,December 26 1999,903129645,Phung Moog,child,858956469
Refugia,Rodger,Coak,697330798,December 30 1967, ,NAVAL WEAPONS STA,VA,23691,September 13 2016,375123856,Tiara Tallon,spouse,627176718
Titus,Tari,Whaler,751455227,May 7 1967,4094 Brooks Road,HERTEL,WI,54845,October 3 2002,600815597,Viola Bohlig,sibling,741288997
Peg,Maryjane,Blankinship,592985889,April 6 1974, ,WASILLA,AK,99687,June 10 2009,752523937,Elena Carmel,spouse,636928890
Margareta,Margot,Clanton,697275489,September 18 1981, ,REDDING RIDGE,CT,6876,May 28 2010,281889913,Lilliam Macedo,other,627602074
Giovanni,Sharla,Petway,861289944,January 2 1955, ,ROCHESTER,MI,48308,October 29 1987,486788950,Fannie Mcmurrin,extended family,811896447
Shayne,Veronika,Demorest,521860622,July 21 1989,904 Gebhardt Road,HEATH,MA,1346,June 24 1994,290601208,Milford Pee,child,924942318
Thomas,Ellan,Presswood,464047450,November 25 1956,0 Eben Road,LEA COUNTY CORRECTIONAL FAC,NM,88244,August 21 1996,788728306,Harvey Arizzi,friend,748268611
Bryce,Pearly,Navejas,119146671,October 26 1983,10563 Kulow Road,LONGBOAT KEY,FL,34228,September 25 1988,919557645,Bernarda Loosli,other,863305006
Shayna,Scott,Noonan,308901770,December 10 1980,6705 Hillboldt Road,UNION SPRINGS,AL,36089,January 16 2003,511270996,Moriah Kelker,spouse,541134596
Patricia,Christoper,Sturgul,651580348,June 27 1983,2139 Peters San Felipe Road,MTGY,AL,36108,January 1 1996,614476847,Gearldine Snopek,spouse,418826867
Catrina,Quiana,Plauche,139592406,July 25 1962,1828 Meissner Road,STAR VALLEY,AZ,85541,December 31 2014,646961942,Lurlene Tricoli,parent,580032569
Cole,Otha,Solak,268704620,December 5 1981, ,I R S SERVICE CENTER,PA,19255,December 5 2010,334028211,Karen Hughlett,parent,818174443
Roy,Ardelle,Kapanke,205383984,December 6 1971,253 Walnut Street,BRONX,NY,10452,May 1 1993,615138282,Terrance Kettell,spouse,128987041
Rozanne,Keena,Bayard,536921729,November 12 1954,805 Honeysuckle Court,ISSAQUAH,WA,98006,July 22 1987,219110198,Franklyn Wendeln,friend,751662897
Katherina,Corine,Gago,456833006,May 6 1990,242 Mikeska Road,EAST PENNSBORO,PA,17025,August 21 2009,785767489,Esteban Koenigsman,sibling,630306907
